id,texto,author_id,sentimento,sentimentoNLTK
"1,63890311209327E+018","@ijustsayyes @allexCRVG @diretodomiolo Qual lei? Na UFPE ainda utilizamos cadáveres para estudo, dissecação e pesquisas.",,neg,neu
"1,63889956703791E+018","puta q pariu eu quero TANTO entrar na ufpe mds do céu eu tô tão obcecada com isso

eu juro q se eu não conseguir tirar uma nota boa no ENEM q me faça entrar na ufpe ano q vêm eu vou de americanas",,pos,neg
"1,63889053936063E+018","⚠️ Ônibus de números 738 e 524 na linha 424 nesta quinta (23) 

#cdutorroessanmartin #ufpe #ifpe #recife #granderecifeconsórciodetransporte #linhadeonibus #pernambuco #granderecife #transportepublico #recifepe",,neu,neu
"1,63889021537579E+018","Revista Perspectiva Filosófica (UFPE): v. 50, n. 1 (2023), dossiê temático “Filosofia Hermenêutica”.
https://t.co/0wTNi34Htn",,neu,neu
"1,63908279493159E+018","RT @centrosabia: INTERCÂMBIO 📝| O curso de agroecologia da UFRPE tem como metodologia a pedagogia da alternância, que garante o tempo de es…",,pos,neu
"1,63907739651005E+018","queria entender pq o site da UFRPE teima dizendo que o arquivo que  estou anexando tem tamanho 0KB se a porcaria do documento tem tamanho 2,1 MB",,neg,neu
"1,63907479594064E+018",@VerseSound Então venha simbora pra UFRPE. 🥰🥰,,pos,neu
"1,63904538665128E+018","@JoYjjoYyjooy é sim, a unidade da UFRPE",,pos,neu
"1,6390443072807E+018",@rhayneken @kinhoxcx queremos rhay em ufrpe amanhã!!,,neu,neu
"1,63899935481516E+018","RT @studiesprado: ⌕: #studytwt &amp; #studytwtbr  ⭐

- muriel, ele/elu
- 2005 
- 3° ano no ensino médio (3/3)
- foco: parar de procrastinar, mo…",,neu,neg
"1,63899761151127E+018","RT @studiesprado: ⌕: #studytwt &amp; #studytwtbr  ⭐

- muriel, ele/elu
- 2005 
- 3° ano no ensino médio (3/3)
- foco: parar de procrastinar, mo…",,neu,neg
"1,63897490978206E+018","RT @rbsn_crvlh: Nos conhecemos em uma calourada da UFRPE, eu do segundo período e ele calouro da Zootecnia. Tinha mandado um spotted antes…",,vazio,neu
"1,63896752077735E+018","RT @studiesprado: ⌕: #studytwt &amp; #studytwtbr  ⭐

- muriel, ele/elu
- 2005 
- 3° ano no ensino médio (3/3)
- foco: parar de procrastinar, mo…",,neu,neg
"1,63892485331403E+018",Ufrpe você me paga,,neg,neu
"1,63889017223763E+018","Nos conhecemos em uma calourada da UFRPE, eu do segundo período e ele calouro da Zootecnia. Tinha mandado um spotted antes da festa, mas ficamos antes do spotted chegar, graças a minha prima que me deu uma ajudinha. Vamos completar 8 anos de namoro no dia 28 de março. ♥️ https://t.co/9JIgOwBX2t https://t.co/OxgLsmMVMq",,pos,neg
"1,63887241698946E+018","INTERCÂMBIO 📝| O curso de agroecologia da UFRPE tem como metodologia a pedagogia da alternância, que garante o tempo de estudo na universidade e o tempo de estudo na comunidade, prioriza a vivência dos estudantes e os intercâmbios para conhecer melhor os territórios. + https://t.co/2DMQri74KO",,pos,neu
"1,63884476389699E+018",Vou subir pra UFRPE com a camisa de 2017😌,,pos,neu
"1,63879132830043E+018","@jc_pe A universidade Federal rural de Pernambuco é maravilhosa.  Sempre ouvi de amigas que estudaram lá quanto a instituição é acolhedora. Parabéns a Adri Calcanhoto, a Ufrpe e a Mirtes pela coragem .",,pos,neu
"1,6387520889634E+018","@orima_crf pera pera, ela passou na ufrpe, amg",,neu,neu
"1,63872011968891E+018","só queria ta postando foto brega com a localização ""UAST - UFRPE"" 😔😔😔😔💔💔💔💔 
te odeio, mae",,neg,neu
"1,63871531694239E+018","RT @studiesprado: ⌕: #studytwt &amp; #studytwtbr  ⭐

- muriel, ele/elu
- 2005 
- 3° ano no ensino médio (3/3)
- foco: parar de procrastinar, mo…",,neu,neg
"1,63870240394695E+018","Ufrpe, da um sinal de vida plmds, fala como que vai distribuir os restantes das vagas",,neu,neu
"1,63867785057952E+018",parmegiana de carne moída simplesmente divino obrigada ufrpe pelo RU de hoje,,pos,neu
"1,63867380528655E+018","Ministério da Pesca, a UFPE e a UFRPE assinaram acordo para uma capacitação de pescadores artesanais. O ministro André de Paula falou que o convênio de cooperação técnica vai permitir que os restaurantes universitários comprem a produção de peixes da pesca artesanal. 🧶",,neu,neu
"1,63865754331135E+018","O 3 da esquerda p é o Professor Marcelo Carneiro - Reitor da UFRPE (minha antiga casa). Na assinatura d convênio com o Ministério da Pesca p os pescadores artesanais fornecerem peixe p RUs d UFRPE e UFPE. 
Professor Marcelo é um lutador da democracia e um reitor extraordinário. https://t.co/Vby5uiefRB",,pos,neu
"1,63865275463682E+018","RT @studiesprado: ⌕: #studytwt &amp; #studytwtbr  ⭐

- muriel, ele/elu
- 2005 
- 3° ano no ensino médio (3/3)
- foco: parar de procrastinar, mo…",,neu,neg
"1,63861662835397E+018","RT @studiesprado: ⌕: #studytwt &amp; #studytwtbr  ⭐

- muriel, ele/elu
- 2005 
- 3° ano no ensino médio (3/3)
- foco: parar de procrastinar, mo…",,neu,neg
"1,63861148466952E+018","Galera aprovada na UFRPE, vocês já tiveram o vídeo de heteroidentificação validado ou só o meu que tá submetido ainda sem resposta?",,neu,neu
"1,63860459979485E+018","Nem a UFRPE sabe tratar as arvores direito quem dirá a cidade

Antes e depois https://t.co/okJZ3bBtbJ",,neg,neu
"1,63858151330963E+018",só queria logo sair do ensino médio e ir direto p ufrpe,,pos,neu
"1,63857744386168E+018","@gabew50 Já vivi sabotagem dos trosko do PSTU, violência de jagunço da UJS, pedrada de Anarquilóide maluco, vi o Juntos nascer e morrer em si mesmo..... só citando as duas faculdades que estudei (UFRPE e UFPE)",,neg,neu
"1,63855172453215E+018",Indo para ufrpe na base do ódio,,neg,neu
"1,63851670251738E+018","Pesquisas sobre memes no ensino de Ciências da Natureza é o tema deste artigo. 

Será que existem muitos memes sendo abordados no ensino de Ciências da Natureza? Confira neste artigo!
https://t.co/3xPIcWqEaH https://t.co/KqYIHgzCbH",,neu,neg
"1,63848980099392E+018","RT @studiesprado: ⌕: #studytwt &amp; #studytwtbr  ⭐

- muriel, ele/elu
- 2005 
- 3° ano no ensino médio (3/3)
- foco: parar de procrastinar, mo…",,neu,neg
"1,63846727498505E+018","a ufrpe não cancelou as aulas mas gil sim, eu te amo gilvaneide mesmo que a senhora passe 8237392392 trabalhos 873091203 leituras e 8388328 atividades eu a amo, vou ficar o resto do mês sem falar mal da senhora",,vazio,neu
"1,63836963660022E+018","RT @studiesprado: ⌕: #studytwt &amp; #studytwtbr  ⭐

- muriel, ele/elu
- 2005 
- 3° ano no ensino médio (3/3)
- foco: parar de procrastinar, mo…",,vazio,neg
"1,63836153666101E+018",FINALMENTE terminei de enviar os documentos pra ufrpe,,pos,neu
"1,63836101356413E+018","RT @studiesprado: ⌕: #studytwt &amp; #studytwtbr  ⭐

- muriel, ele/elu
- 2005 
- 3° ano no ensino médio (3/3)
- foco: parar de procrastinar, mo…",,neu,neg
"1,6383547945563E+018",entao quer dizer q a ufpe ja tem data pro começo das aulas do primeiro semestre e a bonitona da ufrpe n divulgou nem a data q vai lançar o edital atualizado c no minimo a data da confirmaçao de vinculo ne,,neg,neg
"1,63834706835473E+018","decidi, vou pra ufrpe, mas o site simplesmente NAO envia meus documentos https://t.co/14zzZuhkxi",,neg,neu
"1,6383408895075E+018","RT @studiesprado: ⌕: #studytwt &amp; #studytwtbr  ⭐

- muriel, ele/elu
- 2005 
- 3° ano no ensino médio (3/3)
- foco: parar de procrastinar, mo…",,neu,neg
"1,63832821485768E+018","me da uma big nostalgia tbm da várzea, eu smp ia pra ufrpe ouvindo bambam, eu chega sinto o calor na minha pele qnd ouço essa musica e nem é brincadeira",,pos,neu
"1,63832434820844E+018","RT @studiesprado: ⌕: #studytwt &amp; #studytwtbr  ⭐

- muriel, ele/elu
- 2005 
- 3° ano no ensino médio (3/3)
- foco: parar de procrastinar, mo…",,neu,neg
"1,63832246191667E+018","RT @studiesprado: ⌕: #studytwt &amp; #studytwtbr  ⭐

- muriel, ele/elu
- 2005 
- 3° ano no ensino médio (3/3)
- foco: parar de procrastinar, mo…",,neu,neg
"1,6383024570244E+018",@raidorieu LIGA PRO DRCA. Eles resolveeeem. Mas tu pode fazer a entrega da documentação normalmente e resolver com a UFRPE depois.,,neu,pos
"1,63829651013471E+018","RT @studiesprado: ⌕: #studytwt &amp; #studytwtbr  ⭐

- muriel, ele/elu
- 2005 
- 3° ano no ensino médio (3/3)
- foco: parar de procrastinar, mo…",,neu,neg
"1,63828833160264E+018","⌕: #studytwt &amp; #studytwtbr  ⭐

- muriel, ele/elu
- 2005 
- 3° ano no ensino médio (3/3)
- foco: parar de procrastinar, motivações nos estudos e passar na ufrpe

(⁠≧⁠▽⁠≦⁠): vôlei, chainsaw man, rita lee e estudar !!

↻/♡ = mutuals https://t.co/pjLAg6u6KG",,neu,neg
"1,63828627350789E+018","Eu passaria fácil na Havard, mas essa gringaiada JAMAIS passaria na UFRPE https://t.co/F9qqsveK5A",,pos,neu
"1,63828612340634E+018","na moral UFRPE, eu preciso cancelar minha matrícula rápido, pra me matricular na UFPE. mas eu não tenho acesso ao SIGAA pq minhas aulas NÃO COMEÇARAM",,neg,neu
"1,63825373795205E+018",RT @Patolinho1: pela mor UFRPE joga esse calendariozinho no peito dos alunos,,neu,neg
"1,63824424414494E+018","Aqui em PE temos 5 universidades públicas: UFPE, UFRPE, UPE, UNIVASF e IFPE.

UFPE concentra a maior parte de seus cursos na capital, assim como a UFRPE.

UPE distribui seus polos de formação de maneira desigual: engenharias, saúde e direito na capital, licenciatura no interior.",,pos,neg
"1,63821603719469E+018",@Bergtrouxadvida Fala que faz algum curso da UFPE ou UFRPE que eles nem perguntam mais nada,,neu,neu
"1,63821471017572E+018","Eu pensava que era um porre pegar o ônibus pra voltar da faculdade a noite, mas aí peguei esse horário e tá cheio de gente insuportável da ufrpe pagando de intelectual e não deixa ninguém dormir, que odiooooio",,neg,neu
"1,63820889558689E+018","@JoaoFromPedro ufpe: te vira
ufrpe: gente, como o clima ta mt frio, fiquem em casa aquecidinhos ❤️",,pos,neu
"1,63820597715663E+018","@leal_schuler Bom dia, minha amiga! Consegui chegar à UFRPE sem problemas. A Avenida Recife estava tranquila e sem alagamentos.",,pos,neu
"1,63819579245949E+018",12:06 de uma terça-feira na UFRPE https://t.co/lJ51dliGPy,,neu,neu
"1,63817548257863E+018","@fernandoaldado @BorelliLuan Nops, já teve aluno da Licenciatura UFRPE publicando em scientific reports. 

Só concordo com o ponto de provas do primeiro post, até pq ter métodos avaliativos melhores que uma prova de 2h.",,pos,neu
"1,63817001273642E+018","Ufrpe, cancele as aulas aí na moralzinho",,neg,neu
"1,63816650499788E+018","E aí UFRPE, vai esperar todo mundo sair de casa pra emitir a nota de cancelamento das aulas por conta da chuva é?",,neg,neu
"1,63816223583806E+018",ufrpe cancele suas aulas imediatamente,,neg,neu
"1,63816158898409E+018","UFRPE CANCELA A PORRA DAS AULAS, PELO AMOR DE DEUS. EU NAO VOU CONSEGUIR SAIR DE CASA DE ÔNIBUS, SÓ DE BOTE PORRA",,neg,pos
"1,63816013210529E+018",o mundo se acabando em água e a ufrpe nada de cancelar as aulas bora menina reage,,neg,neu
"1,63801240421783E+018","@birrraw kkkk então é o meu amigo. estuda na ufrpe, inclusive",,neu,neu
"1,63800294624684E+018","O melhor a se fzr é cancelar as aulas nesse período de chuvas
Sem condições, a ufrpe vai me matar",,neg,neu
"1,637926744631E+018",queria saber pq o site de matrícula da ufrpe me odeia tanto,,neg,neu
"1,63791290326842E+018","📁LETRAS UFRPE
      └📁 3• período 
          └📁 possíveis artigos para fazer
              └📁 AD sobre a música e clipe X",,pos,neu
"1,6379032243582E+018","@recifeordinario Fala sério! Depois da reunião com a UFRPE e promessas que seriam tomadas atitudes, nenhuma AÇÃO CONCRETA por parte da governadora do estado? @raquellyra",,neg,neu
"1,63787324186258E+018","RT @sergio_fsf: Encontro Recifense de Filosofia  - UFPE/UFRPE/UNICAP (27 a 31/mar de 2023).

Programação já disponível no link abaixo. http…",,neu,neg
"1,637860748411E+018","Hj fui cumprir meu último compromisso como aluna da ufrpe, entregar a beca!! 
Pense numa universidade maravilhosa! Eternamente grata por tudo 💚 https://t.co/f55j2Aq9qF",,pos,neu
"1,63785504208128E+018","RT @sergio_fsf: Encontro Recifense de Filosofia  - UFPE/UFRPE/UNICAP (27 a 31/mar de 2023).

Programação já disponível no link abaixo. http…",,neu,neg
"1,63783587560542E+018","RT @studyneves: ⌕ : #studytwt | #studytwtbr 

• na, 2004
• ele/dele
• UFRPE e Unicesumar
• ADS e licenciatura em computação
• exatas porém…",,neu,neu
"1,63782637904244E+018","RT @rhcpcodpa: fui entrar no computador da UFRPE pra fazer uma questão (pensando que tava na guia anônima), quando vou ver meus e-mails env…",,neg,neg
"1,63778615025638E+018","É para falar desse tema tão importante que hoje convidamos para o nosso papo Aniérica Almeida! 👩🏽‍🌾Ela é engenheira de pesca, licenciada em Ciências Agrícolas pela UFRPE. Especialista em Segurança Alimentar na Perspectiva da Convivência com o Semiárido e da Agroecologia. 📚💦 https://t.co/M5THpDQUfj",,neu,neu
"1,63776509659515E+018","RT @sergio_fsf: Encontro Recifense de Filosofia  - UFPE/UFRPE/UNICAP (27 a 31/mar de 2023).

Programação já disponível no link abaixo. http…",,neu,neg
"1,63761222343352E+018",RT @ohmiafia: Trabalho do doutorado da vet da minha gata sobre castração pediátrica (link pra tese ⬇️). Ela avaliou resultados a longo praz…,,neu,neu
"1,63758195456341E+018","RT @sergio_fsf: Encontro Recifense de Filosofia  - UFPE/UFRPE/UNICAP (27 a 31/mar de 2023).

Programação já disponível no link abaixo. http…",,neu,neg
"1,6375800653691E+018","Encontro Recifense de Filosofia  - UFPE/UFRPE/UNICAP (27 a 31/mar de 2023).

Programação já disponível no link abaixo. https://t.co/DUqXm1lA25",,neu,neg
"1,63757284027371E+018","@moonchildsoulx @dawnwolfm @jotausuco @lanaflowerz @kweenYongSun @dont_deIete_me Na UFRPE era 1,50 e na UFPE simplesmente não tem, fecharam pra reforma tem 500 anos, e ainda assim, antes de fechar, era só pra bolsista de permanência.",,pos,neu
"1,6375645445318E+018","@podrominuto @AndressaDamianl Trabalho do doutorado da vet da minha gata sobre castração pediátrica (link pra tese ⬇️). Ela avaliou resultados a longo prazo na saúde e comportamento. Comparou animais castrados na infância e quando adultos. Não encontrou diferenças
https://t.co/qL2SSCGmik",,neu,neu
"1,63756420499442E+018","Trabalho do doutorado da vet da minha gata sobre castração pediátrica (link pra tese ⬇️). Ela avaliou resultados a longo prazo na saúde e comportamento. Comparou animais castrados na infância e castrados adultos. Spoiler: não tem diferença
https://t.co/qL2SSCGmik https://t.co/p3kykLqCyb",,neu,neu
"1,63756376924818E+018","@CachuteFlavia @AndressaDamianl Trabalho do doutorado da vet da minha gata sobre castração pediátrica (link pra tese ⬇️). Ela avaliou resultados a longo prazo na saúde e comportamento. Comparou animais castrados na infância e quando adultos. Não encontrou diferenças
https://t.co/qL2SSCGmik",,neu,neu
"1,63754605597284E+018",Lembrei agr que é integral essa merda pqp ufrpe eu te odeio antes msm de ter entrado smt fela da puta MANHÃ E TARDE VSFD,,neg,neu
"1,63746116307096E+018","Gente, venho aqui pedir ajuda a vocês para comprar a rifa do nosso Baja da UFRPE-UACSA. Nós, os próprios alunos que construímos um carro offroad para ser utilizado em competições. Então quem puder ajudar, cada número são 3 reais.
#rayssaleal #stu #skate #SkateNaGlobo #Pernambuco https://t.co/o23OWjwx22",,neu,neu
"1,63729863635779E+018","Passei em engenharia na UFRPE, e eu não sabia pqp kkkkkkkkkkkkkkkkkkkkk tava escutando grito do meu pai atoa",,pos,neu
"1,63720425288279E+018",Já tô olhando roupa pro SJ Kakaksksksksk sei nem como vão tá as aulas da UFRPE,,neu,neu
"1,63719928809351E+018","RT @mygpsico: ⋆ ana ou cherry, d-ela, 05 line
⋆ 3º ano EM
⋆ metas: enem 2023, estudar idiomas
⋆ vestibulanda de psicologia ou artes cênicas…",,neu,neu
"1,63717784176581E+018","Gente, venho aqui pedir ajuda a vocês para comprar a rifa do nosso Baja da UFRPE-UACSA. Nós, os próprios alunos que construímos um carro offroad para ser utilizado em competições. Então quem puder ajudar, cada número são 3 reais.
#F1 #F1naSPORTTV #verstappen 
#automobilismo https://t.co/inRrTLEE10",,neu,neu
"1,63713641402117E+018",@raphaelguerra O meu foi na UFRPE heheheheh,,neu,neu
"1,63711500616359E+018","Gente, venho aqui pedir ajuda a vocês para comprar a rifa do nosso Baja da UFRPE-UACSA. Nós, os próprios alunos que construímos um carro offroad para ser utilizado em competições. Então quem puder ajudar, cada número são 3 reais.
#taylor #BBB23 https://t.co/HPNy8hRvDj",,neu,neu
"1,63691859769073E+018",A pergunta que não quer calar: por que a upe não divulgou junto com a UFPE e UFRPE a lista de classificados na lista de espera?,,neg,neu
"1,63691360067255E+018",Ver meus amgs passando na UFPE e na UFRPE é a coisa mais satisfatória de se ver!!! Estou orgulhosa de todos vcs!! 🥺🫶🏽,,pos,neu
